    6    6   13    1    6     /KBe  02-07-1993
--------------------------------------------------------------------------------
  11.00000  12.00000  13.00000  14.00000  15.00000  16.00000
   0.00000   0.30103   0.47712   0.69897   1.00000   1.30103   1.47712   1.69897
   2.00000   2.30103   2.47712   2.69897   3.00000
--------------------/z1 =  6  CVI 3.377nm  3   2P           (2)1( 2.5) 8.12E+11
 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000
 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000
 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000
 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000 -40.00000
 -24.92908 -24.92908 -24.92908 -24.92908 -24.92908 -24.92609
 -17.09613 -17.09613 -17.09569 -17.09437 -17.08612 -17.07761
 -14.51873 -14.51873 -14.51873 -14.51410 -14.50161 -14.49495
 -12.48947 -12.48947 -12.48838 -12.48192 -12.47031 -12.46719
 -11.01126 -11.01126 -11.01126 -11.00408 -10.99702 -10.99353
 -10.31302 -10.31302 -10.31157 -10.30583 -10.30086 -10.30016
 -10.09393 -10.09349 -10.09262 -10.08612 -10.08184 -10.08184
  -9.92609  -9.92609  -9.92313  -9.92018  -9.91726  -9.91726
  -9.81860  -9.81860  -9.81629  -9.81398  -9.81169  -9.81169
