   10    6   12    1   10     /KBe  06-19-1994
--------------------------------------------------------------------------------
 -29.33161 -29.33161 -29.33161 -29.33161 -29.33161 -29.33161
 -17.62223 -17.62223 -17.62223 -17.62223 -17.62223 -17.62223
 -13.80329 -13.80329 -13.80329 -13.80329 -13.80329 -13.80329
 -11.96908 -11.96908 -11.96908 -11.96908 -11.96908 -11.96908
 -10.97722 -10.97722 -10.97722 -10.97722 -10.97722 -10.97722
 -10.73079 -10.73079 -10.73079 -10.73079 -10.73079 -10.73079
 -10.68283 -10.68283 -10.68283 -10.68283 -10.68283 -10.68283
 -10.76272 -10.76272 -10.76272 -10.76272 -10.76272 -10.76272
 -10.87354 -10.87354 -10.87354 -10.87354 -10.87354 -10.87354
----------/z1 =  10   E(eV) =  1022 
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -31.72531 -31.72531 -31.72531 -31.72531 -31.72531 -31.72531
 -18.60881 -18.60881 -18.60881 -18.60881 -18.60881 -18.60881
 -14.32084 -14.32084 -14.32084 -14.32084 -14.32084 -14.32084
 -12.25211 -12.25211 -12.25211 -12.25211 -12.25211 -12.25211
 -11.11953 -11.11953 -11.11953 -11.11953 -11.11953 -11.11953
 -10.82619 -10.82619 -10.82619 -10.82619 -10.82619 -10.82619
 -10.75479 -10.75479 -10.75479 -10.75479 -10.75479 -10.75479
 -10.82060 -10.82060 -10.82060 -10.82060 -10.82060 -10.82060
 -10.92673 -10.92673 -10.92673 -10.92673 -10.92673 -10.92673
