    6    6   13    1    6     /KBe  02-07-1993
--------------------------------------------------------------------------------
  11.00000  12.00000  13.00000  14.00000  15.00000  16.00000
   0.00000   0.30103   0.47712   0.69897   1.00000   1.30103   1.47712   1.69897
   2.00000   2.30103   2.47712   2.69897   3.00000
--------------------/z1 =  1  CI 247.9nm 13     2P1(2P)3S  (1)1( 1.0) 2.7E+07
 -12.32809 -12.33311 -12.36181 -12.39545 -12.51173 -13.02333
 -10.56004 -10.57432 -10.62862 -10.70472 -11.00873 -11.78545
  -9.97204  -9.99229 -10.05943 -10.16040 -10.56004 -11.40132
  -9.52331  -9.54745  -9.62415  -9.75239 -10.23418 -11.11839
  -9.25688  -9.28533  -9.36998  -9.52724 -10.07868 -10.99114
  -9.30382  -9.33059  -9.41330  -9.59137 -10.18125 -11.10624
  -9.46483  -9.48946  -9.57125  -9.75439 -10.35379 -11.28308
  -9.81505  -9.83785  -9.91350 -10.09442 -10.69127 -11.61778
 -10.49309 -10.50794 -10.57344 -10.73805 -11.30618 -12.22228
 -11.13247 -11.14539 -11.19572 -11.33819 -11.86535 -12.76655
 -11.45136 -11.46143 -11.50794 -11.63922 -12.13888 -13.02956
 -11.80897 -11.81736 -11.85683 -11.97424 -12.44153 -13.31336
 -12.23822 -12.24435 -12.27638 -12.37830 -12.79778 -13.64436
--------------------/z1 =  2  CII 514.5nm 13   2S2P(3P)3P   (4)1( 5.5) 6E+07
 -17.50086 -17.50004 -17.56864 -17.95234 -18.66796 -19.29141
 -12.71265 -12.71265 -12.79534 -13.22315 -13.98380 -14.76095
 -11.20901 -11.20901 -11.29860 -11.74618 -12.52462 -13.32532
 -10.08513 -10.08831 -10.19654 -10.66797 -11.46597 -12.27589
  -9.38552  -9.39903  -9.54699 -10.06349 -10.88339 -11.71399
  -9.22446  -9.24413  -9.41771  -9.95468 -10.78569 -11.63078
  -9.26616  -9.28533  -9.45842  -9.99396 -10.82218 -11.67040
  -9.39190  -9.40894  -9.57251 -10.09474 -10.91435 -11.76397
  -9.62525  -9.63752  -9.78094 -10.27344 -11.07883 -11.92082
  -9.87943  -9.88739 -10.00966 -10.46750 -11.25057 -12.07883
 -10.03152 -10.03433 -10.14267 -10.58137 -11.35086 -12.16877
 -10.21753 -10.22185 -10.31497 -10.72492 -11.47521 -12.27934
 -10.46674 -10.46521 -10.54333 -10.91650 -11.63865 -12.41771
--------------------/z1 =  3  CIII 467.4nm 11   2S3P(3P)     (3)1( 4.0) 7.8E+07
 -20.46052 -20.45181 -20.49195 -20.75960 -21.34824 -21.71697
 -13.73499 -13.72230 -13.75766 -14.01099 -14.61514 -15.00753
 -11.62503 -11.61236 -11.64551 -11.88519 -12.49406 -12.89572
 -10.06258 -10.05100 -10.08260 -10.31411 -10.92606 -11.32687
  -9.03972  -9.02512  -9.05483  -9.28183  -9.89042 -10.28443
  -8.65459  -8.63956  -8.66857  -8.88260  -9.48569  -9.89572
  -8.60548  -8.58939  -8.61654  -8.82235  -9.42306  -9.85748
  -8.67977  -8.66386  -8.68795  -8.88260  -9.47545  -9.94059
  -8.96803  -8.95257  -8.97118  -9.14743  -9.71874 -10.20973
  -9.37874  -9.36361  -9.38118  -9.53272 -10.07448 -10.57515
  -9.63223  -9.61795  -9.63369  -9.77145 -10.29299 -10.79827
  -9.95257  -9.93764  -9.95257 -10.07448 -10.57009 -11.07852
 -10.38199 -10.36675 -10.37712 -10.48259 -10.94059 -11.45085
----------------------------------------/z1 =  4   E(eV) =  39 
 -24.40144 -24.40144 -24.40144 -24.40144 -24.40144 -24.40144
 -16.08322 -16.08322 -16.08322 -16.08322 -16.08322 -16.08322
 -13.34835 -13.34835 -13.34835 -13.34835 -13.34835 -13.34835
 -11.20094 -11.20094 -11.20094 -11.20094 -11.20094 -11.20094
  -9.65771  -9.65771  -9.65771  -9.65771  -9.65771  -9.65771
  -8.96135  -8.96135  -8.96135  -8.96135  -8.96135  -8.96135
  -8.76710  -8.76710  -8.76710  -8.76710  -8.76710  -8.76710
  -8.65219  -8.65219  -8.65219  -8.65219  -8.65219  -8.65219
  -8.63333  -8.63333  -8.63333  -8.63333  -8.63333  -8.63333
  -8.69916  -8.69916  -8.69916  -8.69916  -8.69916  -8.69916
